trial,trial_type,stimulus_type,stimulus_description,image_filename,go_type_index,response,rt,correct,timestamp
1,go,Go_stim_1,Cruz,Go_stim_1.png,0,,,0,2026-02-11_16h47.36.739
2,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1,,,0,2026-02-11_16h47.38.815
3,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2,,,0,2026-02-11_16h47.40.793
