trial,trial_type,stimulus_type,stimulus_description,image_filename,go_type_index,response,rt,correct,timestamp
25,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.23427795299994614,0,2026-02-11_11h17.11.899
26,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.771055411999896,1,2026-02-11_11h17.13.731
27,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.2970731989998967,1,2026-02-11_11h17.15.275
28,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.24019024199969863,0,2026-02-11_11h17.16.819
29,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.9084154659999513,1,2026-02-11_11h17.18.803
30,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.35039339899958577,0,2026-02-11_11h17.20.315
31,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.28650001100004374,1,2026-02-11_11h17.21.915
32,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.2525569549998181,0,2026-02-11_11h17.23.331
33,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-02-11_11h17.25.544
34,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4651764970003569,1,2026-02-11_11h17.27.163
35,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.32558670400021583,0,2026-02-11_11h17.28.539
36,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3721554060002745,1,2026-02-11_11h17.29.883
37,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.3045762140000079,1,2026-02-11_11h17.31.467
38,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.39477733600006104,1,2026-02-11_11h17.33.075
39,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-11_11h17.35.065
40,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.27213001400014036,1,2026-02-11_11h17.36.571
41,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.8413894109999092,1,2026-02-11_11h17.38.555
42,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.36521630899960655,1,2026-02-11_11h17.39.979
43,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.3219885630001045,0,2026-02-11_11h17.41.371
44,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.7299240799998188,1,2026-02-11_11h17.43.011
45,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-02-11_11h17.45.080
46,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-02-11_11h17.47.430
47,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-02-11_11h17.49.368
48,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.8795517620001192,1,2026-02-11_11h17.51.627
49,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5652951369997936,1,2026-02-11_11h17.53.515
50,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.38608045299997684,1,2026-02-11_11h17.55.019
51,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.38505675700025677,1,2026-02-11_11h17.56.747
52,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5162210100002085,1,2026-02-11_11h17.58.363
53,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-11_11h18.00.614
54,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.25042872700032603,1,2026-02-11_11h18.02.050
55,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.2822522240003309,1,2026-02-11_11h18.03.331
56,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-11_11h18.05.614
57,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.28828307300000233,0,2026-02-11_11h18.06.938
58,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.2929018439999709,0,2026-02-11_11h18.08.490
59,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.33255029699967054,1,2026-02-11_11h18.10.130
60,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.27241578600023786,0,2026-02-11_11h18.11.538
61,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-11_11h18.13.763
62,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,,,0,2026-02-11_11h18.16.006
63,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.3845623329998489,0,2026-02-11_11h18.17.658
64,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-02-11_11h18.19.903
65,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.3268789580001794,1,2026-02-11_11h18.21.362
66,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.45907754299969383,1,2026-02-11_11h18.22.946
67,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-11_11h18.25.248
68,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.23125688700019964,0,2026-02-11_11h18.26.866
69,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3844166819999373,1,2026-02-11_11h18.28.506
70,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.30926074799981507,1,2026-02-11_11h18.30.050
71,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.4155743809997148,1,2026-02-11_11h18.31.586
72,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.9257372960000794,1,2026-02-11_11h18.33.394
73,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5479386230003911,1,2026-02-11_11h18.35.050
74,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5300281629997698,1,2026-02-11_11h18.36.970
75,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3519577410002057,1,2026-02-11_11h18.38.690
76,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.35574871900007565,1,2026-02-11_11h18.40.258
77,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.5387603579997631,1,2026-02-11_11h18.42.010
78,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.28527870900006747,1,2026-02-11_11h18.43.554
79,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.47420139799987737,1,2026-02-11_11h18.44.930
80,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.315756667000187,1,2026-02-11_11h18.46.426
81,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.30884935799986124,1,2026-02-11_11h18.47.786
82,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3291528869999638,1,2026-02-11_11h18.49.386
83,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.7490141940002104,1,2026-02-11_11h18.51.290
84,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3669602190002479,1,2026-02-11_11h18.52.706
85,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.3633136380003634,1,2026-02-11_11h18.54.354
86,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-11_11h18.56.473
87,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.34211305300004824,1,2026-02-11_11h18.58.050
88,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.3734882070002641,1,2026-02-11_11h18.59.562
89,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.24379285499981052,1,2026-02-11_11h19.01.218
90,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.41654965899988383,1,2026-02-11_11h19.02.874
91,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.8283634209997217,1,2026-02-11_11h19.04.818
92,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.38386158999992404,1,2026-02-11_11h19.06.498
93,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.2590504189997773,1,2026-02-11_11h19.08.050
94,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.2652585580003688,1,2026-02-11_11h19.09.474
95,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.20484965200012084,1,2026-02-11_11h19.10.978
96,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.6181752890001917,1,2026-02-11_11h19.12.794
97,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3148038509998514,1,2026-02-11_11h19.14.106
98,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.6265350079997916,1,2026-02-11_11h19.16.017
99,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.27816452199976993,1,2026-02-11_11h19.17.626
100,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-11_11h19.19.812
