trial,trial_type,stimulus_type,stimulus_description,image_filename,go_type_index,response,rt,correct,timestamp
75,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.45841040000004796,0,2026-02-12_13h45.47.939
76,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.38816210000004503,1,2026-02-12_13h45.51.613
77,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.3707093999996687,1,2026-02-12_13h45.55.212
78,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.5023498999998992,1,2026-02-12_13h45.58.980
79,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.41305659999989075,0,2026-02-12_13h46.02.668
80,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4390539000000899,1,2026-02-12_13h46.06.524
81,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.45427090000021053,1,2026-02-12_13h46.10.244
82,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.48729769999999917,1,2026-02-12_13h46.13.917
83,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4596169999999802,1,2026-02-12_13h46.17.756
84,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.43582969999988563,1,2026-02-12_13h46.21.588
85,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_13h46.25.956
86,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_13h46.30.164
87,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4264499999999316,1,2026-02-12_13h46.33.916
88,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.43860310000036407,1,2026-02-12_13h46.37.507
89,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.6729786999999305,1,2026-02-12_13h46.41.412
90,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.687612000000172,1,2026-02-12_13h46.45.540
91,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.5415716000002249,1,2026-02-12_13h46.49.460
92,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.6154185000000325,1,2026-02-12_13h46.53.292
93,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.76352339999994,1,2026-02-12_13h46.57.220
94,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5107383999998092,1,2026-02-12_13h47.01.068
95,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_13h47.05.499
96,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.44798450000007506,1,2026-02-12_13h47.09.180
97,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5609378999997716,1,2026-02-12_13h47.12.924
98,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.46698120000019117,1,2026-02-12_13h47.16.717
99,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_13h47.20.887
100,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.38094230000024254,0,2026-02-12_13h47.24.539
