trial,trial_type,stimulus_type,stimulus_description,image_filename,go_type_index,response,rt,correct,timestamp
17,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.4504323999999542,1,2026-04-28_11h18.57.162
18,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h18.59.041
19,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4147929999999178,1,2026-04-28_11h19.00.458
20,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5331487000003108,1,2026-04-28_11h19.02.026
21,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.41456300000027113,1,2026-04-28_11h19.03.553
22,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h19.05.491
23,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.3833764999999403,1,2026-04-28_11h19.07.194
24,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4874507000004087,1,2026-04-28_11h19.08.770
25,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.3805818000000727,1,2026-04-28_11h19.10.042
26,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.3476408000005904,1,2026-04-28_11h19.11.394
27,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.46485560000019177,1,2026-04-28_11h19.12.994
28,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3369946999991953,1,2026-04-28_11h19.14.586
29,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h19.16.633
30,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.34244049999961135,1,2026-04-28_11h19.18.202
31,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.48919649999970716,1,2026-04-28_11h19.19.754
32,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3434322000002794,1,2026-04-28_11h19.21.474
33,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5356384999995498,1,2026-04-28_11h19.23.074
34,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3885546000001341,1,2026-04-28_11h19.24.401
35,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.396643099999892,1,2026-04-28_11h19.25.978
36,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.5000709999994797,1,2026-04-28_11h19.27.386
37,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5193835000000036,1,2026-04-28_11h19.28.978
38,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3370419999992009,1,2026-04-28_11h19.30.410
39,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.3188129999998637,1,2026-04-28_11h19.31.961
40,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.35003710000000865,1,2026-04-28_11h19.33.330
41,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h19.35.326
42,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h19.37.328
43,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.30284019999999146,1,2026-04-28_11h19.38.634
44,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.37661709999974846,1,2026-04-28_11h19.40.130
45,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4113718999997218,1,2026-04-28_11h19.41.585
46,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.37878900000032445,1,2026-04-28_11h19.42.882
47,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.3194122000004427,1,2026-04-28_11h19.44.482
48,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.3229919000004884,1,2026-04-28_11h19.45.922
49,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.3056226000007882,1,2026-04-28_11h19.47.498
50,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.32479219999913767,0,2026-04-28_11h19.49.185
51,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.5967948999996224,1,2026-04-28_11h19.50.786
52,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5131620000001931,1,2026-04-28_11h19.52.378
53,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.5498441999998249,1,2026-04-28_11h19.54.041
54,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h19.56.141
55,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h19.58.333
56,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h20.00.519
57,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4342589999996562,1,2026-04-28_11h20.01.946
58,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5355286999993041,1,2026-04-28_11h20.03.705
59,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h20.05.675
60,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5037562999996226,1,2026-04-28_11h20.07.266
61,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.47042939999937516,1,2026-04-28_11h20.09.066
62,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h20.11.092
63,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.38136930000018765,1,2026-04-28_11h20.12.522
64,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h20.14.486
65,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h20.16.624
66,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4253934999997,1,2026-04-28_11h20.18.066
67,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5044318000000203,1,2026-04-28_11h20.19.642
68,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.41431939999984024,1,2026-04-28_11h20.21.178
69,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.45100280000042403,1,2026-04-28_11h20.22.634
70,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.36407710000003135,1,2026-04-28_11h20.24.249
71,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h20.26.179
72,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3500280999996903,1,2026-04-28_11h20.27.521
73,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.34190159999980096,1,2026-04-28_11h20.29.010
74,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3621997999998712,1,2026-04-28_11h20.30.418
75,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3856488999999783,1,2026-04-28_11h20.32.074
76,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.5473819999997431,1,2026-04-28_11h20.33.506
77,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h20.35.612
78,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.41058049999992363,1,2026-04-28_11h20.37.002
79,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.38467300000047544,1,2026-04-28_11h20.38.618
80,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h20.40.649
81,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h20.42.868
82,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.46974109999973734,1,2026-04-28_11h20.44.538
83,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5215268000001743,1,2026-04-28_11h20.46.121
84,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.4995435999999245,1,2026-04-28_11h20.47.714
85,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.4521478999995452,1,2026-04-28_11h20.49.427
86,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5080153999997492,1,2026-04-28_11h20.51.233
87,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4119602999999188,1,2026-04-28_11h20.52.890
88,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.5287877000000663,1,2026-04-28_11h20.54.530
89,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.5004439000003913,1,2026-04-28_11h20.56.042
90,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4566064999999071,1,2026-04-28_11h20.57.489
91,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.5216799999998329,1,2026-04-28_11h20.59.170
92,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_11h21.01.329
93,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3747822000004817,1,2026-04-28_11h21.02.731
94,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.43617360000007466,1,2026-04-28_11h21.04.218
95,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5437658000000738,1,2026-04-28_11h21.05.953
96,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.5377042999998594,1,2026-04-28_11h21.07.386
97,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5582502999995995,1,2026-04-28_11h21.09.233
98,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3928933999995934,1,2026-04-28_11h21.10.914
99,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.40799820000029285,1,2026-04-28_11h21.12.330
100,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.35630399999990914,1,2026-04-28_11h21.13.714
