trial,trial_type,stimulus_type,stimulus_description,image_filename,go_type_index,response,rt,correct,timestamp
52,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.5018729000003077,1,2026-02-12_16h30.25.611
53,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3270751999989443,1,2026-02-12_16h30.29.235
54,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.42174740000155,1,2026-02-12_16h30.32.730
55,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4377156999998988,1,2026-02-12_16h30.36.539
56,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.39644829999997455,1,2026-02-12_16h30.40.131
57,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.40679050000107964,1,2026-02-12_16h30.43.923
58,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_16h30.48.206
59,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.40286919999925885,1,2026-02-12_16h30.51.826
60,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4853154000011273,1,2026-02-12_16h30.55.427
61,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5072335999993811,1,2026-02-12_16h30.59.307
62,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_16h31.03.596
63,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.44427599999835365,1,2026-02-12_16h31.07.467
64,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4782385999988037,1,2026-02-12_16h31.11.306
65,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_16h31.15.530
66,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_16h31.19.902
67,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.43210670000007667,1,2026-02-12_16h31.23.595
68,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5559345000001485,1,2026-02-12_16h31.27.443
69,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.42825839999932214,1,2026-02-12_16h31.31.155
70,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4995419999995647,1,2026-02-12_16h31.34.834
71,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_16h31.39.021
72,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4293507000002137,1,2026-02-12_16h31.42.875
73,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4306722000001173,1,2026-02-12_16h31.46.667
74,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.5223178000014741,1,2026-02-12_16h31.50.442
75,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4210614000003261,1,2026-02-12_16h31.54.235
76,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3960527999988699,1,2026-02-12_16h31.57.938
77,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4695683999998437,1,2026-02-12_16h32.01.699
78,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4080665000001318,1,2026-02-12_16h32.05.451
79,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.3309559999997873,0,2026-02-12_16h32.09.018
80,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4283694000005198,1,2026-02-12_16h32.12.762
81,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4459796999999526,1,2026-02-12_16h32.16.467
82,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.3895142000001215,1,2026-02-12_16h32.20.163
83,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5048803999998199,1,2026-02-12_16h32.23.970
84,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5328895999991801,1,2026-02-12_16h32.27.707
85,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_16h32.32.029
86,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_16h32.36.210
87,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.46002620000035677,1,2026-02-12_16h32.40.074
88,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5243993999993108,1,2026-02-12_16h32.43.939
89,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.37459359999957087,1,2026-02-12_16h32.47.562
90,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_16h32.52.018
91,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4513516000006348,1,2026-02-12_16h32.55.722
92,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.34730859999945096,0,2026-02-12_16h32.59.362
93,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.5733197999998083,1,2026-02-12_16h33.03.075
94,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5522600999993301,1,2026-02-12_16h33.06.923
95,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_16h33.11.259
96,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_16h33.15.502
97,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4272092999999586,1,2026-02-12_16h33.19.274
98,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.5102292999999918,1,2026-02-12_16h33.23.098
99,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5290038999992248,1,2026-02-12_16h33.26.835
100,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_16h33.31.017
