trial,trial_type,stimulus_type,stimulus_description,image_filename,go_type_index,response,rt,correct,timestamp
28,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_13h28.32.648
29,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.42962120000083814,1,2026-04-28_13h28.34.146
30,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4311085000008461,1,2026-04-28_13h28.35.625
31,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4487451000004512,1,2026-04-28_13h28.37.193
32,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.33421959999941464,1,2026-04-28_13h28.38.777
33,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3782316000015271,1,2026-04-28_13h28.40.409
34,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.44667459999982384,1,2026-04-28_13h28.41.993
35,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_13h28.44.209
36,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_13h28.46.131
37,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5445123999998032,1,2026-04-28_13h28.47.994
38,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3593089999994845,1,2026-04-28_13h28.49.618
39,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.35986310000043886,1,2026-04-28_13h28.51.281
40,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.49499890000151936,1,2026-04-28_13h28.52.785
41,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.2837370999986888,1,2026-04-28_13h28.54.345
42,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.3494106999987707,0,2026-04-28_13h28.55.770
43,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4822163000008004,1,2026-04-28_13h28.57.457
44,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.5364057000006142,1,2026-04-28_13h28.59.033
45,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5184231999992335,1,2026-04-28_13h29.00.570
46,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_13h29.02.599
47,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.43643879999945057,1,2026-04-28_13h29.04.234
48,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.44354810000004363,1,2026-04-28_13h29.05.642
49,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3501035999997839,1,2026-04-28_13h29.07.121
50,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4368139999987761,1,2026-04-28_13h29.08.786
51,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.38917729999957373,1,2026-04-28_13h29.10.338
52,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4031322999999247,1,2026-04-28_13h29.11.632
53,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.5453641999993124,1,2026-04-28_13h29.13.249
54,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.45899830000053043,1,2026-04-28_13h29.14.625
55,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_13h29.16.917
56,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4664338999991742,1,2026-04-28_13h29.18.225
57,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4466373000013846,1,2026-04-28_13h29.19.665
58,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3546446999989712,1,2026-04-28_13h29.21.225
59,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5106912999999622,1,2026-04-28_13h29.22.801
60,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4296807999999146,1,2026-04-28_13h29.24.514
61,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4008269999994809,1,2026-04-28_13h29.26.057
62,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.4929245000002993,1,2026-04-28_13h29.27.697
63,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.4137831999996706,1,2026-04-28_13h29.29.154
64,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.45277270000042336,1,2026-04-28_13h29.30.577
65,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.37051640000026964,1,2026-04-28_13h29.31.993
66,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.36472929999945336,1,2026-04-28_13h29.33.569
67,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4075618000006216,1,2026-04-28_13h29.35.065
68,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4557181000000128,1,2026-04-28_13h29.36.377
69,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.40203610000025947,1,2026-04-28_13h29.37.801
70,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.47339999999894644,1,2026-04-28_13h29.39.346
71,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3733462000000145,1,2026-04-28_13h29.41.057
72,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.40011390000108804,1,2026-04-28_13h29.42.385
73,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.47848530000010214,1,2026-04-28_13h29.44.057
74,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5182715999999346,1,2026-04-28_13h29.45.793
75,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4700496999994357,1,2026-04-28_13h29.47.282
76,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.45296720000078494,1,2026-04-28_13h29.48.801
77,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.4213856999995187,1,2026-04-28_13h29.50.344
78,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.3698967999989691,1,2026-04-28_13h29.51.689
79,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4689544000011665,1,2026-04-28_13h29.53.241
80,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.5259346999991976,1,2026-04-28_13h29.54.849
81,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.3993685999994341,1,2026-04-28_13h29.56.402
82,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4315639000014926,1,2026-04-28_13h29.58.089
83,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.3871842000007746,1,2026-04-28_13h29.59.697
84,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.43065739999838115,1,2026-04-28_13h30.01.177
85,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.42240400000082445,1,2026-04-28_13h30.02.569
86,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.45162299999901734,1,2026-04-28_13h30.04.025
87,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_13h30.06.124
88,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.42168630000014673,1,2026-04-28_13h30.07.522
89,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_13h30.09.628
90,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_13h30.11.500
91,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5011292999988655,1,2026-04-28_13h30.13.049
92,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3851966000001994,1,2026-04-28_13h30.14.665
93,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.45324880000043777,1,2026-04-28_13h30.16.498
94,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.42788459999974293,1,2026-04-28_13h30.18.193
95,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_13h30.20.458
96,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.39128549999986717,1,2026-04-28_13h30.21.738
97,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.3667005000006611,0,2026-04-28_13h30.23.073
98,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_13h30.25.424
99,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4356956999999966,1,2026-04-28_13h30.26.881
100,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.505765000001702,1,2026-04-28_13h30.28.633
