trial,trial_type,stimulus_type,stimulus_description,image_filename,go_type_index,response,rt,correct,timestamp
23,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h44.39.510
24,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h44.41.561
25,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,,,0,2026-04-28_10h44.43.690
26,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h44.45.742
27,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h44.47.560
28,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h44.49.593
29,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h44.51.773
30,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h44.53.947
31,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h44.56.258
32,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h44.58.460
33,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,,,0,2026-04-28_10h45.00.683
34,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h45.02.796
35,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h45.04.903
36,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h45.06.880
37,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h45.08.964
38,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h45.11.025
39,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h45.13.255
40,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h45.15.406
41,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h45.17.554
42,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h45.19.736
43,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h45.22.013
44,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h45.24.131
45,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h45.26.090
46,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h45.28.230
47,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h45.30.400
48,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h45.32.728
49,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h45.34.745
50,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h45.36.802
51,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h45.39.062
52,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,,,0,2026-04-28_10h45.41.122
53,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h45.43.055
54,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h45.45.053
55,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h45.47.318
56,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h45.49.381
57,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h45.51.297
58,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h45.53.521
59,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h45.55.437
60,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,,,0,2026-04-28_10h45.57.555
61,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h45.59.515
62,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h46.01.609
63,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h46.03.841
64,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h46.06.084
65,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h46.08.063
66,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h46.10.152
67,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h46.12.111
68,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,,,0,2026-04-28_10h46.14.214
69,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h46.16.525
70,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h46.18.590
71,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h46.20.498
72,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h46.22.592
73,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h46.24.828
74,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,,,0,2026-04-28_10h46.27.044
75,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h46.29.364
76,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h46.31.413
77,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h46.33.529
78,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h46.35.570
79,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h46.37.781
80,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,,,0,2026-04-28_10h46.39.867
81,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h46.41.822
82,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,,,0,2026-04-28_10h46.44.010
83,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h46.46.145
84,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h46.48.237
85,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h46.50.389
86,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h46.52.672
87,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h46.54.714
88,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h46.57.035
89,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,,,0,2026-04-28_10h46.59.185
90,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h47.01.278
91,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,,,0,2026-04-28_10h47.03.402
92,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h47.05.426
93,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h47.07.397
94,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h47.09.549
95,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h47.11.515
96,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-04-28_10h47.13.602
97,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h47.15.842
98,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-04-28_10h47.17.911
99,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,,,0,2026-04-28_10h47.20.149
100,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-04-28_10h47.21.999
