trial,trial_type,stimulus_type,stimulus_description,image_filename,go_type_index,response,rt,correct,timestamp
25,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.4525767999994059,0,2026-02-12_11h58.19.548
26,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.30911079999987123,1,2026-02-12_11h58.20.949
27,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.16129589999945892,1,2026-02-12_11h58.22.116
28,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,,,0,2026-02-12_11h58.24.275
29,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_11h58.26.462
30,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_11h58.28.633
31,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.2549466000000393,0,2026-02-12_11h58.29.908
32,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3340527000000293,1,2026-02-12_11h58.31.125
33,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.23951230000056967,1,2026-02-12_11h58.32.492
34,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3393602000005558,1,2026-02-12_11h58.33.796
35,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.11738960000002407,0,2026-02-12_11h58.34.989
36,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.4368019000003187,0,2026-02-12_11h58.36.669
37,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.8098280000003797,0,2026-02-12_11h58.38.484
38,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.2672933000003468,0,2026-02-12_11h58.39.949
39,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.43795330000011745,1,2026-02-12_11h58.41.460
40,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.2970874000002368,0,2026-02-12_11h58.42.692
41,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.02971010000055685,1,2026-02-12_11h58.43.949
42,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.5575369999996838,1,2026-02-12_11h58.45.484
43,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.2513958999998067,0,2026-02-12_11h58.47.067
44,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4285512000005838,1,2026-02-12_11h58.48.700
45,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-02-12_11h58.50.889
46,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.5707056000001103,0,2026-02-12_11h58.52.564
47,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.3851919999997335,0,2026-02-12_11h58.54.140
48,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.4863655999997718,1,2026-02-12_11h58.55.748
49,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.36576719999993657,1,2026-02-12_11h58.57.261
50,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.3395178999999189,1,2026-02-12_11h58.58.972
51,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.12579480000022158,1,2026-02-12_11h59.00.181
52,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.34890639999957784,1,2026-02-12_11h59.01.709
53,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.8416793999995207,1,2026-02-12_11h59.03.444
54,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.5085737999997946,1,2026-02-12_11h59.05.252
55,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.7937563000004957,1,2026-02-12_11h59.07.116
56,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-02-12_11h59.09.092
57,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,,,0,2026-02-12_11h59.11.176
58,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,,,0,2026-02-12_11h59.13.340
59,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4894330999995873,1,2026-02-12_11h59.15.092
60,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.35835150000002614,1,2026-02-12_11h59.16.820
61,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.553340799999205,1,2026-02-12_11h59.18.397
62,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.6013563999995313,0,2026-02-12_11h59.20.172
63,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.7039694000004602,1,2026-02-12_11h59.22.085
64,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_11h59.24.380
65,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,,,1,2026-02-12_11h59.26.574
66,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.28183309999985795,1,2026-02-12_11h59.27.940
67,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.3442224999998871,1,2026-02-12_11h59.29.300
68,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.34298649999982445,1,2026-02-12_11h59.30.548
69,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.28294069999992644,1,2026-02-12_11h59.32.108
70,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.33837169999969774,1,2026-02-12_11h59.33.660
71,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.3396792000003188,0,2026-02-12_11h59.34.836
72,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.25776129999940167,1,2026-02-12_11h59.36.020
73,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.3162080000001879,0,2026-02-12_11h59.37.324
74,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.47984209999958694,0,2026-02-12_11h59.38.925
75,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.3017543999994814,0,2026-02-12_11h59.40.525
76,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.4181094999994457,1,2026-02-12_11h59.41.876
77,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.27969779999966704,1,2026-02-12_11h59.43.076
78,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.639447100000325,1,2026-02-12_11h59.45.061
79,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.17514740000024176,1,2026-02-12_11h59.46.212
80,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.2152470999999423,0,2026-02-12_11h59.47.492
81,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.24257050000051095,1,2026-02-12_11h59.48.764
82,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.27045060000000376,1,2026-02-12_11h59.50.140
83,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.4255577000003541,1,2026-02-12_11h59.51.796
84,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.5088883999997051,1,2026-02-12_11h59.53.404
85,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.2714626999995744,1,2026-02-12_11h59.54.781
86,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.2580907000001389,1,2026-02-12_11h59.55.980
87,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.4932476999993014,1,2026-02-12_11h59.57.565
88,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.20408229999975447,1,2026-02-12_11h59.59.012
89,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.257951999999932,1,2026-02-12_12h00.00.397
90,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.2577705000003334,1,2026-02-12_12h00.01.804
91,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.26755170000069484,1,2026-02-12_12h00.03.181
92,go,Go_stim_1,Cruz,Go_stim_1.png,0.0,space,0.26425689999996393,1,2026-02-12_12h00.04.725
93,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.2678568000001178,0,2026-02-12_12h00.06.125
94,go,Go_stim_4,Barra vertical curta,Go_stim_4.png,3.0,space,0.17490160000033939,1,2026-02-12_12h00.07.485
95,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.2856211999996958,0,2026-02-12_12h00.08.765
96,go,Go_stim_3,Barra lateral para a direita,Go_stim_3.png,2.0,space,0.26474749999943015,1,2026-02-12_12h00.09.988
97,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.5300248000003194,1,2026-02-12_12h00.11.620
98,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.285780899999736,1,2026-02-12_12h00.12.965
99,go,Go_stim_2,Barra lateral para a esquerda,Go_stim_2.png,1.0,space,0.2762153000003309,1,2026-02-12_12h00.14.397
100,nogo,NoGo_stim,Barra vertical longa,NoGo_stim.png,,space,0.24468249999972613,0,2026-02-12_12h00.16.028
